disease,window,state,concern,burden,pool_burden,D,D_lo,D_hi,excludes_zero,burden_percentile,trend,gop_margin,gate,action,reason,content_row,target_row
covid,December 28 - January 31,nc,32.9,0.538,0.8171,0.2318,-0.3942,1.2763,False,0.324,closing,3.26,FAIL,NO_DECISION_MEASUREMENT_CONDITION_FAILED,"measurement condition failed for this window: the perceived-risk leg does not track the benchmark here, so the rule is not actuated. The paper never names a return value for this case; the token is ours.",not applicable,not applicable
covid,December 28 - January 31,id,25.3,0.538,0.8171,-0.8285,-1.5947,-0.0272,True,0.324,closing,37.52,FAIL,NO_DECISION_MEASUREMENT_CONDITION_FAILED,"measurement condition failed for this window: the perceived-risk leg does not track the benchmark here, so the rule is not actuated. The paper never names a return value for this case; the token is ours.",not applicable,not applicable
covid,December 28 - January 31,mo,34.5,1.16,0.8171,-0.6754,-1.9743,0.705,False,0.824,closing,18.67,FAIL,NO_DECISION_MEASUREMENT_CONDITION_FAILED,"measurement condition failed for this window: the perceived-risk leg does not track the benchmark here, so the rule is not actuated. The paper never names a return value for this case; the token is ours.",not applicable,not applicable
covid,December 28 - January 31,ny,33.2,0.546,0.8171,0.2017,-0.5464,1.4158,False,0.353,closing,-12.69,FAIL,NO_DECISION_MEASUREMENT_CONDITION_FAILED,"measurement condition failed for this window: the perceived-risk leg does not track the benchmark here, so the rule is not actuated. The paper never names a return value for this case; the token is ours.",not applicable,not applicable
covid,December 28 - January 31,me,36.1,1.272,0.8171,-0.4937,-1.0872,0.0801,False,0.843,closing,-7.09,FAIL,NO_DECISION_MEASUREMENT_CONDITION_FAILED,"measurement condition failed for this window: the perceived-risk leg does not track the benchmark here, so the rule is not actuated. The paper never names a return value for this case; the token is ours.",not applicable,not applicable
covid,December 28 - January 31,ia,24.3,1.584,0.8171,-3.5377,-3.8387,-2.4433,True,0.98,widening,13.45,FAIL,NO_DECISION_MEASUREMENT_CONDITION_FAILED,"measurement condition failed for this window: the perceived-risk leg does not track the benchmark here, so the rule is not actuated. The paper never names a return value for this case; the token is ours.",not applicable,not applicable
covid,December 28 - January 31,mt,28.9,0.982,0.8171,-1.2763,-1.6736,-0.7686,True,0.696,widening,20.58,FAIL,NO_DECISION_MEASUREMENT_CONDITION_FAILED,"measurement condition failed for this window: the perceived-risk leg does not track the benchmark here, so the rule is not actuated. The paper never names a return value for this case; the token is ours.",not applicable,not applicable
covid,December 28 - January 31,wi,29.4,1.444,0.8171,-1.9483,-2.8782,-1.0104,True,0.922,widening,0.87,FAIL,NO_DECISION_MEASUREMENT_CONDITION_FAILED,"measurement condition failed for this window: the perceived-risk leg does not track the benchmark here, so the rule is not actuated. The paper never names a return value for this case; the token is ours.",not applicable,not applicable
covid,December 28 - January 31,mn,33.7,0.994,0.8171,-0.6544,-1.0603,0.0,False,0.725,widening,-4.34,FAIL,NO_DECISION_MEASUREMENT_CONDITION_FAILED,"measurement condition failed for this window: the perceived-risk leg does not track the benchmark here, so the rule is not actuated. The paper never names a return value for this case; the token is ours.",not applicable,not applicable
covid,December 28 - January 31,or,36.7,0.218,0.8171,2.1323,1.5262,2.6793,True,0.059,flat,-14.87,FAIL,NO_DECISION_MEASUREMENT_CONDITION_FAILED,"measurement condition failed for this window: the perceived-risk leg does not track the benchmark here, so the rule is not actuated. The paper never names a return value for this case; the token is ours.",not applicable,not applicable
covid,December 28 - January 31,ar,31.1,0.67,0.8171,-0.1311,-0.9597,0.902,False,0.373,closing,31.34,FAIL,NO_DECISION_MEASUREMENT_CONDITION_FAILED,"measurement condition failed for this window: the perceived-risk leg does not track the benchmark here, so the rule is not actuated. The paper never names a return value for this case; the token is ours.",not applicable,not applicable
covid,December 28 - January 31,ne,32.0,0.852,0.8171,-0.3441,-0.8011,0.3441,False,0.51,closing,20.84,FAIL,NO_DECISION_MEASUREMENT_CONDITION_FAILED,"measurement condition failed for this window: the perceived-risk leg does not track the benchmark here, so the rule is not actuated. The paper never names a return value for this case; the token is ours.",not applicable,not applicable
covid,December 28 - January 31,ga,28.4,0.38,0.8171,-0.141,-1.2688,1.1452,False,0.216,closing,2.21,FAIL,NO_DECISION_MEASUREMENT_CONDITION_FAILED,"measurement condition failed for this window: the perceived-risk leg does not track the benchmark here, so the rule is not actuated. The paper never names a return value for this case; the token is ours.",not applicable,not applicable
